host,level,response_ms
host-c,INFO,40.9988904740408
host-b,WARN,97.70821387644074
host-c,INFO,34.770367934002685
host-b,INFO,18.95412226473006
host-c,INFO,23.9468114109777
host-c,INFO,7.009424190856079
host-a,ERROR,4.754889944269277
host-c,ERROR,7.666570435422495
host-a,INFO,38.61408590714484
host-a,ERROR,52.30523278549425
host-b,INFO,12.258410341810505
host-a,WARN,16.189550100594076
host-b,INFO,20.24724584899558
host-b,WARN,50.90604006312519
host-a,WARN,38.00455976684517
host-b,ERROR,115.03841881423381
host-a,INFO,111.70025882245352
host-c,INFO,20.1595042468427
host-b,INFO,2.776446664460496
host-a,INFO,87.24738263680713
host-a,WARN,17.3423513986887
host-a,INFO,0.31241832248266976
host-a,INFO,79.77846751592648
host-c,INFO,12.803829279096075
host-b,INFO,151.9788169424496
host-a,INFO,35.933826683013095
host-b,INFO,88.23489238692751
host-a,INFO,5.928184259262673
host-b,INFO,37.000908058161265
host-a,INFO,85.52755278664189
host-a,INFO,23.305980262866058
host-c,INFO,50.02923866663528
host-b,WARN,15.401003837150368
host-a,INFO,35.424989325444514
host-a,INFO,93.27881642867796
host-c,ERROR,41.99332192373779
host-c,INFO,95.15912137756948
host-c,INFO,54.20495217912483
host-c,INFO,43.8308141491993
host-c,INFO,48.55801022839914
host-b,WARN,16.03142845330877
host-a,WARN,69.79842509268002
host-b,INFO,98.05319037580735
host-c,ERROR,43.70335570454281
host-a,INFO,4.762637379471914
host-b,WARN,40.43474630194196
host-c,WARN,66.39112165809377
host-b,WARN,10.992820807557173
host-b,INFO,26.16994522159295
host-c,INFO,4.233454718501102
host-a,ERROR,198.0996688815611
host-c,INFO,43.045402991737326
host-c,INFO,19.673846333184354
host-b,ERROR,85.12939146790409
host-a,INFO,169.5868601243098
host-c,INFO,92.97676776926946
host-a,INFO,10.066190662694659
host-b,WARN,25.092024002734764
host-c,INFO,35.514701479680376
host-a,INFO,12.566766476365135
host-a,INFO,15.954188226605284
host-b,INFO,28.91306169675818
host-a,INFO,92.71658467793112
host-a,ERROR,21.130724033875346
host-a,INFO,114.76321774065077
host-c,INFO,71.11700011059635
host-c,INFO,59.33064598685465
host-b,WARN,3.4351904083610303
host-b,INFO,135.910635443778
host-c,INFO,37.10593949324252
host-a,INFO,67.79627820292707
host-c,ERROR,261.9900171743023
host-b,INFO,59.46738041985004
host-b,ERROR,27.447902848111195
host-c,INFO,1.9577947716399535
host-b,WARN,4.817002428789875
host-b,INFO,93.09105479988588
host-b,INFO,66.63959534155738
host-b,INFO,29.63662851334266
host-b,INFO,19.796762354832303
host-a,WARN,25.815212637370127
host-c,INFO,18.72278957822652
host-b,INFO,99.79237437855714
host-b,INFO,65.80318307185593
host-b,INFO,15.527460858276196
host-c,INFO,114.03674027657078
host-c,INFO,28.35484953980482
host-c,INFO,1.5795214145082586
host-b,INFO,112.98062278993555
host-b,INFO,26.458724166015894
host-c,INFO,57.527700875138
host-a,INFO,76.05884257640551
host-a,INFO,67.20611524204635
host-c,INFO,35.74791278503646
host-b,INFO,56.85274289525945
host-b,INFO,5.23487599714334
host-a,INFO,18.610252927008382
host-b,INFO,11.379388255939375
host-c,INFO,18.36383283337833
host-b,INFO,24.359013274629646
host-b,INFO,20.5141021533135
host-c,INFO,24.629932315635706
host-a,INFO,27.034800737889476
host-c,INFO,167.1510962962795
host-b,INFO,1.523471349533157
host-c,WARN,50.514504507329804
host-c,WARN,110.49935873933774
host-a,ERROR,113.11999189380235
host-a,INFO,83.60703223678058
host-b,INFO,70.67776211408928
host-c,ERROR,13.176157791430542
host-b,INFO,119.36607459089468
host-c,INFO,105.76707558843965
host-c,INFO,105.38933842873637
host-a,INFO,82.94169856244278
host-c,ERROR,4.681816727454674
host-a,INFO,62.76100115806177
host-c,INFO,23.424916410096554
host-b,WARN,67.28864650033321
host-b,WARN,156.84707524358615
host-c,INFO,26.95638256092811
host-a,INFO,23.57530753148697
host-a,WARN,28.490912654364177
host-a,ERROR,5.639354428308869
host-c,INFO,0.3277596584852206
host-b,INFO,12.089542273275521
host-a,INFO,60.37281400355429
host-b,INFO,14.325860100371536
host-a,INFO,73.38775157093687
host-c,INFO,17.411928435679116
host-c,INFO,34.756441399888125
host-a,INFO,1.9405090692395228
host-b,INFO,37.723083211010085
host-a,WARN,1.6544577975772599
host-a,INFO,56.98295310995225
host-a,WARN,29.889502900896343
host-b,WARN,10.463469404743565
host-a,WARN,7.299620342991374
host-a,ERROR,98.92923955467154
host-c,ERROR,56.22972924001234
host-b,INFO,44.926238107322185
host-c,WARN,187.22499287598882
host-c,INFO,2.356622295903625
host-a,WARN,39.479624339528826
host-a,INFO,31.16764894004651
host-a,INFO,47.658484644280115
host-c,INFO,121.57791803108753
host-b,INFO,15.316275979268458
host-b,INFO,5.482060487629242
host-c,INFO,158.97962623820314
host-c,INFO,67.52869509577862
host-b,WARN,59.00177124098809
host-a,INFO,34.95628552797442
host-b,INFO,6.153248005833774
host-c,INFO,17.4433333328463
host-a,INFO,28.390800349637473
host-a,INFO,2.1537480569440164
host-b,INFO,33.74176818189309
host-a,INFO,51.83650935844687
host-c,INFO,47.77510642330328
host-b,WARN,61.16439755774462
host-c,INFO,42.92825626314157
host-c,INFO,138.30207220758376
host-c,ERROR,24.93107554328192
host-b,INFO,55.6294786138553
host-c,INFO,38.18335835128768
host-c,INFO,45.1350218549628
host-a,ERROR,87.93663870699392
host-a,WARN,73.74855638608892
host-c,INFO,36.403450680831575
host-a,WARN,87.2772176862477
host-b,WARN,1.8505142501624585
host-a,INFO,1.6594675251580129
host-b,WARN,48.63238402611265
host-b,WARN,24.771196305913847
host-a,INFO,11.8111285898583
host-a,INFO,31.620281464343
host-b,WARN,54.01185486192068
host-c,ERROR,45.439681722674926
host-c,INFO,3.7352877298422666
host-c,WARN,1.229562787955387
host-c,INFO,13.717200497823976
host-a,INFO,215.9720884399879
host-a,INFO,87.15294624022818
host-b,WARN,7.716066317233339
host-b,INFO,157.73517272399278
host-c,INFO,49.9110755112423
host-b,INFO,39.329849496796875
host-a,INFO,323.06574740189046
host-c,INFO,99.46033311059915
host-c,WARN,197.77311482532394
host-c,INFO,4.083709658993504
host-b,INFO,30.97962944304488
host-c,INFO,144.18561677336902
host-a,INFO,93.82204209007557
host-c,INFO,131.19193700375652
host-b,INFO,43.98280322800098
host-b,WARN,47.93924470879454
host-c,INFO,7.068432612612148
host-c,INFO,45.2899523922868
host-b,INFO,0.1189383918357971
host-a,INFO,30.447717076496534
host-a,ERROR,72.40583752511564
host-c,INFO,118.58465666392262
host-c,WARN,15.49158544336493
host-c,INFO,20.636798079773182
host-b,ERROR,3.2406335861462203
host-b,INFO,68.56760969098553
host-c,INFO,42.99925750278318
host-b,INFO,50.76690533121897
host-b,ERROR,1.4411617563914456
host-a,INFO,110.38162247370222
host-b,WARN,18.950469041711873
host-c,INFO,65.44853862592434
host-a,INFO,12.288407233952677
host-b,ERROR,29.152181500709933
host-a,INFO,33.405555810801964
host-b,INFO,9.557251385508229
host-b,WARN,99.05959351315661
host-a,ERROR,126.3797146054056
host-b,ERROR,89.27585390814785
host-c,INFO,8.137922889978002
host-b,INFO,12.005128075763418
host-a,INFO,5.916466947813091
host-a,INFO,109.81073268120647
host-b,ERROR,5.0665771444413545
host-c,INFO,21.498881552804114
host-b,INFO,33.495809251624614
host-b,WARN,38.479960679642986
host-b,INFO,16.07621945663074
host-b,INFO,11.739211935894119
host-c,INFO,51.210830435041274
host-b,ERROR,8.800505815810029
host-c,INFO,16.012068601904677
host-b,WARN,26.42612606767118
host-c,INFO,72.9684631891086
host-b,INFO,165.1389424453925
host-a,INFO,38.756922581800666
host-b,ERROR,20.151057697219667
host-b,INFO,1.9638418918603229
host-a,WARN,54.53420124284891
host-a,WARN,50.52197515442769
host-b,INFO,3.9290376361397703
host-c,INFO,42.557707820776386
host-a,INFO,24.910400601682657
host-a,INFO,8.580308245123378
host-a,INFO,2.815234787669309
host-a,INFO,10.525319369915547
host-a,INFO,5.56089261307011
host-a,INFO,17.411534870798977
host-b,INFO,10.875216044509264
host-b,WARN,12.061783199597405
host-a,ERROR,78.56009588277529
host-c,INFO,34.5906064655811
host-c,WARN,79.90334811963787
host-c,INFO,42.19016551339841
host-b,INFO,201.34021305929002
host-b,INFO,26.677011699415313
host-b,WARN,15.979432087971274
host-b,ERROR,95.17042119216597
host-a,INFO,42.45995984780505
host-a,WARN,76.29478741345453
host-c,INFO,19.59454668805191
host-c,INFO,73.46458613407626
host-a,ERROR,14.402812180408159
host-c,ERROR,9.503408430975375
host-b,INFO,104.6610061331839
host-c,WARN,19.05663565838737
host-b,INFO,13.013376666221617
host-c,INFO,15.66764126703456
host-b,INFO,40.81402721979971
host-c,INFO,3.753630245547051
host-b,INFO,30.001101340117575
host-a,INFO,74.0385216023607
host-a,INFO,63.97376418904756
host-b,INFO,6.608556808072347
host-a,INFO,93.40822053064373
host-c,INFO,208.7024102007314
host-a,INFO,45.73488079845731
host-b,INFO,46.44232893300193
host-a,INFO,70.69030601813547
host-c,INFO,5.27849002731551
host-b,INFO,41.61059381148881
host-a,ERROR,68.64440853527286
host-a,INFO,78.19685194530345
host-a,ERROR,66.8565922221609
host-c,INFO,3.6151953950704008
host-a,INFO,8.615147178905723
host-c,INFO,46.73818187761153
host-b,WARN,112.4045208974544
host-c,INFO,34.417145749714685
host-a,ERROR,45.883308767022186
host-b,INFO,0.7469690366054718
host-a,INFO,20.470811472983403
host-a,INFO,80.42290841578027
host-c,ERROR,13.013373900711525
host-a,ERROR,5.27008816539356
host-c,INFO,38.7963151699535
host-b,WARN,52.615556830432276
host-b,INFO,58.45804012430429
host-b,INFO,131.16929900193685
host-a,INFO,23.347986519517633
host-c,INFO,19.385446359745938
host-a,INFO,173.03059416572395
host-a,WARN,2.2177995865171845
host-c,INFO,5.135380942609615
host-a,WARN,0.7311979793100857
host-b,WARN,26.262678798917
host-c,INFO,82.24158942637439
host-b,ERROR,1.4363789184321183
host-a,WARN,140.1689587138474
host-a,INFO,8.02624215757688
host-b,INFO,14.862089775810864
host-a,INFO,6.995931624592822
host-a,WARN,51.85872005711958
host-c,INFO,84.35711008819983
host-c,ERROR,62.48854427268351
host-b,INFO,0.6865286309653557
host-a,WARN,35.85348239077943
host-b,INFO,5.870956707167035
host-a,WARN,8.43573004026902
host-c,ERROR,117.08210979948628
host-c,INFO,91.79617500313587
host-a,WARN,34.88554598782949
host-c,INFO,145.26013438429013
host-c,WARN,82.84970739976968
host-a,ERROR,106.76445128088127
host-c,INFO,3.680792605584917
host-a,ERROR,1.70345707170683
host-b,INFO,26.944028078526756
host-a,INFO,25.94812859407567
host-b,ERROR,6.2429239611891685
host-a,INFO,82.21436830761616
host-a,INFO,10.67490722224484
host-a,INFO,10.776214654925663
host-a,INFO,56.528124052800145
host-a,INFO,35.906439811233994
host-b,INFO,113.77779383566251
host-c,INFO,39.93195131460703
host-a,WARN,0.6656374187003153
host-b,INFO,6.493022731752077
host-b,INFO,89.95631910668665
host-a,WARN,6.908073431142777
host-a,INFO,17.06177447246659
host-a,INFO,1.392091949902336
host-b,INFO,3.4851982016516514
host-a,INFO,88.37679701395402
host-a,INFO,88.1043879910067
host-c,INFO,44.28870084256317
host-b,INFO,78.39224076221852
host-a,INFO,13.702752396235562
host-b,WARN,76.64509296503643
host-a,INFO,18.85609220238848
host-a,ERROR,38.81885480113727
host-b,INFO,5.736186763483881
host-b,INFO,1.3335880788046757
host-b,INFO,1.0929265915082755
host-b,INFO,71.52036041548776
host-c,INFO,16.321423113457744
host-b,WARN,23.716990379447626
host-a,ERROR,74.56915789653105
host-a,INFO,19.14692527206322
host-b,INFO,89.12093733519222
host-b,INFO,55.595463686259485
host-b,WARN,10.5030276280432
host-b,INFO,10.848529015857892
host-b,INFO,86.51727192648825
host-a,INFO,42.72063577685955
host-c,INFO,97.331866582563
host-b,INFO,2.187727839594066
host-b,WARN,11.75906346396486
host-b,INFO,20.833207976946486
host-b,INFO,15.874024942930248
host-c,INFO,68.73182158922384
host-c,INFO,43.841655492504515
host-a,INFO,106.67907068563586
host-b,WARN,9.290330694073344
host-b,INFO,21.485257813240533
host-a,INFO,18.46459744090898
host-a,INFO,118.00376694635113
host-b,INFO,3.799141481108252
host-c,ERROR,23.751651353899547
host-a,INFO,9.865831412534714
host-b,INFO,127.66452323704517
host-b,ERROR,217.64466430358235
host-b,INFO,31.866048013238835
host-a,INFO,38.02391869157339
host-a,INFO,25.08333477186504
host-a,ERROR,48.003627321376634
host-b,ERROR,92.45211685964631
host-a,INFO,103.29617870920215
host-b,INFO,0.4392119656647753
host-c,WARN,154.15466729785928
host-c,INFO,39.51444989741958
host-c,INFO,23.570213370040214
host-a,INFO,64.56025499414638
host-b,WARN,76.74903110954807
host-a,INFO,10.346823146092733
host-c,INFO,21.78166372710793
host-b,ERROR,95.8697795553478
host-c,INFO,6.995451862658028
host-b,ERROR,19.056843042996103
host-a,WARN,31.926957296299634
host-b,WARN,64.45733157702223
host-c,INFO,34.51444190647016
host-b,ERROR,154.97374633489233
host-b,WARN,105.14865805645228
host-c,WARN,92.7983818107189
host-c,INFO,142.680753581302
host-c,WARN,21.407419211004513
host-c,INFO,2.4878311121394834
host-b,INFO,0.44864052950354505
host-b,INFO,9.66843716764723
host-c,INFO,88.826668849322
host-b,INFO,11.296623953014327
host-c,WARN,19.499350576188064
host-b,INFO,9.73514553711402
host-a,WARN,119.77319411834557
host-b,INFO,49.3609824609833
host-c,INFO,91.59434656695552
host-a,INFO,145.36261151160255
host-a,INFO,55.802870872704425
host-c,INFO,24.468924354261816
host-c,INFO,92.08820630764761
host-b,INFO,32.00453590913602
host-b,INFO,6.660723729175516
host-a,INFO,44.10022047913756
host-b,INFO,24.060003766022632
host-b,INFO,30.71265955032574
host-b,ERROR,45.84278717311429
host-a,INFO,16.41832876540075
host-b,WARN,21.151027122629433
host-b,ERROR,10.446950706983241
host-c,ERROR,113.63155239527738
host-a,INFO,98.9886075057151
host-c,INFO,173.42195646325794
host-a,INFO,68.00925989644202
host-c,WARN,17.170809580403926
host-c,INFO,39.21554492731408
host-c,INFO,93.51264357375321
host-c,WARN,130.09617023492055
host-b,WARN,85.82032323494252
host-b,INFO,30.804612983246216
host-b,INFO,2.046571395325353
host-c,INFO,11.180175748600355
host-a,INFO,79.61847769146534
host-a,INFO,29.641063964841063
host-c,INFO,77.94116271533449
host-c,ERROR,28.533398833420332
host-b,INFO,121.1851498659639
host-c,INFO,31.762225586382236
host-b,WARN,50.303564479787966
host-b,INFO,32.69949245600344
host-c,ERROR,106.78051745126302
host-a,INFO,2.1717713986964515
host-a,INFO,30.480193782061306
host-c,INFO,10.785484637676129
host-b,WARN,11.77270990418778
host-b,INFO,9.599413139364344
host-a,INFO,32.75957670839659
host-b,INFO,71.71612385921931
host-a,INFO,73.68042363187085
host-c,INFO,67.07771797091209
host-c,INFO,88.81441027493385
host-b,INFO,65.5324417018973
host-c,INFO,1.4458053153814099
host-c,INFO,42.4232606612174
host-b,INFO,3.3535595214823766
host-b,INFO,2.058761834955057
host-a,INFO,52.361688235381266
host-c,INFO,68.50932503271031
host-c,INFO,6.846578215458431
host-b,INFO,9.28903007024353
host-c,ERROR,30.9881766142651
host-a,INFO,48.508467012027324
host-a,INFO,26.714770828824268
host-b,INFO,175.7399757920895
host-c,WARN,25.809922742248343
host-a,INFO,108.31512994337422
host-c,INFO,7.759387848602399
host-b,WARN,54.08177682623112
host-b,WARN,3.620200528005552
host-c,INFO,93.50191572268292
host-a,INFO,15.62182315458427
host-b,INFO,4.05361904188004
host-c,INFO,12.136082317897657
host-c,INFO,8.384874820483299
host-a,INFO,49.37199796976883
host-b,INFO,8.849279287651228
host-c,ERROR,10.183041912099966
host-b,INFO,67.66863006409166
host-b,INFO,15.88510461644489
host-b,INFO,47.71337354350141
host-c,ERROR,3.9584910802799342
host-c,INFO,38.78780373124921
host-a,INFO,23.08399791511046
host-a,WARN,33.5690428799262
host-b,INFO,125.76216440774881
host-c,INFO,49.51523767536294
host-b,INFO,63.56285979160503
host-c,INFO,102.08479874932772
host-c,WARN,40.585738231111165
host-b,WARN,43.28126253959166
host-a,INFO,42.59292121412421
host-c,WARN,18.5112655879767
host-b,WARN,18.131877039368355
host-a,INFO,46.2010369268331
host-a,INFO,9.117539491794183
host-c,INFO,87.02864678491459
host-b,INFO,10.786889215030232
host-a,INFO,24.91113812649465
host-c,ERROR,18.204701387891063
host-b,INFO,0.26390529487721476
host-c,INFO,12.450847840102346
host-b,INFO,27.10866338740442
host-c,ERROR,8.383307893309052
host-c,WARN,15.58719100866325
host-b,INFO,33.54813875339495
host-c,INFO,91.35167465416455
host-b,INFO,90.09131870740582
host-a,ERROR,8.698345956823054
host-a,INFO,22.571337528209977
host-c,WARN,5.761128870915266
host-b,INFO,74.41871961550866
host-a,INFO,46.11188091401825
host-b,INFO,27.875233484848934
host-a,INFO,21.653895636701932
host-b,INFO,123.08893948125719
host-b,INFO,113.01431529307754
host-a,WARN,39.9368789265924
host-a,WARN,25.828830349454513
host-c,INFO,38.25935721184929
host-b,INFO,4.255937127097892
host-c,INFO,56.64284736257651
host-a,WARN,68.46068482249348
host-a,WARN,29.89852681087945
host-b,INFO,11.524558281769021
host-b,WARN,16.92012638481201
host-a,WARN,27.621787944431865
host-c,INFO,0.4527818341646011
host-b,INFO,27.70548938253581
host-b,ERROR,9.93434697523902
host-c,WARN,30.774706543936215
host-a,INFO,17.654320600224512
host-a,WARN,50.55285365596386
host-a,WARN,0.3127621921173719
host-a,INFO,14.070219152709166
host-c,INFO,29.837957773873192
host-a,INFO,2.718077104378682
host-b,WARN,2.4032861394581904
host-b,INFO,38.850737424554794
host-b,INFO,121.8165835019515
host-c,INFO,5.163322180423066
host-c,INFO,22.026765999584107
host-b,WARN,18.5418563633922
host-a,WARN,209.4826159612729
host-a,WARN,36.712276194915276
host-a,INFO,28.835011241592657
host-a,WARN,31.624258622874034
host-b,INFO,0.14045846326012404
host-a,ERROR,5.026839173368571
host-c,INFO,30.572667450168865
host-a,INFO,35.367860083932165
host-a,INFO,9.486699678733256
host-b,INFO,132.97951224369868
host-a,INFO,25.551357215032443
host-b,INFO,43.792873691666216
host-b,WARN,11.050735560374891
host-a,INFO,17.100345481120826
host-b,WARN,13.955714691770204
host-c,ERROR,33.747678968470126
host-b,INFO,10.241888257801952
host-b,INFO,23.053219076994854
host-a,INFO,87.62931216716132
host-a,INFO,39.702257458074655
host-b,WARN,14.018389722784935
host-c,INFO,14.093694513109837
host-c,WARN,89.83094286574125
host-b,INFO,16.89964519051486
host-b,INFO,12.77256591143747
host-b,WARN,110.97526087488767
host-b,INFO,36.31764371329417
host-a,INFO,9.05233442135843
host-b,INFO,87.55197507086987
host-b,WARN,4.177662250764362
host-c,INFO,10.651828120664334
host-b,INFO,161.90434681697283
host-b,INFO,4.879769832152009
host-b,INFO,40.44247378656042
host-b,ERROR,36.34377600225107
host-b,INFO,3.403665279281004
host-c,INFO,45.519518825688834
host-a,INFO,27.609712182231956
host-a,ERROR,58.96164548817626
host-c,INFO,17.427131957307076
host-b,INFO,49.60597428847529
host-c,INFO,12.424689457872677
host-b,INFO,96.18931329275895
host-a,INFO,55.958839790492036
host-a,ERROR,106.204757235154
host-a,ERROR,1.707100482961497
host-b,INFO,72.07870982269266
host-b,INFO,1.5031073868710827
host-c,INFO,1.8913992785604417
host-b,INFO,30.387812385221036
host-b,WARN,69.31316838487739
host-a,INFO,2.698633588662101
host-b,INFO,309.56438936890373
host-c,INFO,171.33490741310996
host-c,INFO,9.048238046131942
host-a,INFO,18.803269843982413
host-b,INFO,29.198533951731658
host-a,INFO,68.94466840892976
host-a,ERROR,129.48732463771205
host-c,WARN,92.0506962491101
host-a,WARN,28.902955285723625
host-a,INFO,10.22349958498866
host-c,INFO,225.14567666944262
host-a,INFO,31.57273740395339
host-a,INFO,48.861298836299525
host-b,INFO,37.18672656698599
host-b,WARN,13.010576294822707
host-b,INFO,16.944288071858946
host-b,INFO,96.99506589742381
host-c,INFO,1.838073183062776
host-c,ERROR,47.95322078437036
host-b,INFO,36.20177454796263
host-a,INFO,92.03936134658719
host-a,INFO,9.05162595243124
host-a,INFO,104.9980592320315
host-b,WARN,12.850494187781974
host-a,INFO,10.18201295043463
host-c,WARN,51.80496589943224
host-b,INFO,53.20996716405918
host-b,INFO,21.29273375402874
host-a,INFO,46.906518679743655
host-b,INFO,62.827985838290154
host-a,INFO,68.54129545634548
host-b,INFO,3.300624063019545
host-a,INFO,5.018011711635497
host-a,INFO,31.190169419633396
host-a,ERROR,49.24611945700636
host-a,INFO,134.4075263805197
host-a,ERROR,31.94998100899441
host-c,INFO,82.98254222170173
host-c,INFO,34.3755531112755
host-a,INFO,20.468303524427718
host-c,INFO,0.7037890575306716
host-a,ERROR,72.07862206808787
host-a,WARN,42.273766410578624
host-c,INFO,4.612871310843349
host-c,INFO,9.875340166478786
host-a,WARN,38.429497599918335
host-c,WARN,92.939779222973
host-b,INFO,11.535259619204966
host-c,INFO,125.95111563464378
host-a,WARN,149.83967659460654
host-b,INFO,27.053979134269873
host-c,INFO,21.901294862535536
host-c,ERROR,25.943883106654347
host-c,ERROR,78.70397855056088
host-c,INFO,49.146094536388524
host-c,INFO,27.870270866806596
host-a,INFO,17.306440149726054
host-c,WARN,134.6634316279937
host-b,INFO,118.3562162055131
host-c,WARN,39.9239998176839
host-c,INFO,20.868507259866153
host-a,INFO,63.68878983027295
host-a,INFO,23.496507892905765
host-b,WARN,5.486440510573317
host-a,INFO,52.16823861467481
host-b,WARN,26.992482696449116
host-c,WARN,27.976879229786366
host-a,INFO,26.818469503594223
host-c,INFO,63.00829856500284
host-c,INFO,47.790474598343025
host-a,INFO,0.6050675743382399
host-a,WARN,1.5189458852210496
host-a,ERROR,33.87014464000602
host-c,INFO,185.37157421846834
host-a,INFO,50.13572907877636
host-b,INFO,104.61122092119976
host-b,INFO,7.467249637831768
host-a,INFO,31.890817154174634
host-b,WARN,120.14578978621893
host-a,INFO,57.559027814907346
host-c,WARN,17.511199919649023
host-b,WARN,78.52175123737642
host-b,INFO,9.020355251170484
host-b,INFO,30.418236103825734
host-b,INFO,5.231845813690283
host-b,INFO,83.04543398745123
host-c,INFO,17.198986225025614
host-b,WARN,6.337539472805945
host-a,INFO,26.233910010760603
host-b,WARN,15.961512250833607
host-a,INFO,17.092584878227534
host-a,WARN,14.61398457269343
host-c,INFO,4.594205456572525
host-b,WARN,267.6738723713971
host-c,ERROR,27.737286602101097
host-b,INFO,20.841944478145546
host-b,WARN,10.349768205151575
host-c,INFO,12.141029591618487
host-c,ERROR,7.639052687762235
host-a,INFO,29.105900529471175
host-a,WARN,100.01721200066397
host-a,INFO,19.870174561307287
host-c,WARN,134.8210040778865
host-b,INFO,25.96632225700169
host-a,INFO,83.32269800177615
host-c,INFO,128.85371331260998
host-a,WARN,14.9304579367805
host-b,INFO,23.713992738598115
host-c,INFO,47.29141583090829
host-c,INFO,11.21546795716247
host-b,INFO,23.090122182462192
host-c,WARN,13.757465307183214
host-c,ERROR,59.82150575907412
host-c,INFO,174.02263968275602
host-a,INFO,0.7087883254392405
host-b,ERROR,37.929336403775274
host-a,INFO,20.28484957161318
host-b,INFO,5.323918826597165
host-c,INFO,10.728768952771976
host-b,INFO,40.356320202597615
host-c,ERROR,41.767538713990696
host-c,INFO,61.638907249030936
host-b,INFO,24.122495615461325
host-c,INFO,114.78686196663593
host-a,WARN,188.6587319532562
host-b,INFO,1.4236159711643461
host-b,INFO,241.41101612734727
host-b,INFO,56.6913288198086
host-c,INFO,24.77688754937246
host-a,INFO,178.31334248554532
host-b,INFO,50.26314530002739
host-c,INFO,71.0239319008845
host-a,INFO,70.10454923579978
host-c,INFO,85.90432837484141
host-c,WARN,68.5884796994997
host-a,INFO,29.448435784390455
host-c,INFO,60.660839002059305
host-a,INFO,31.540682316352157
host-b,INFO,8.592416880628162
host-b,INFO,84.41257179724714
host-a,ERROR,52.5900618285037
host-c,INFO,14.366379570648293
host-b,INFO,16.024966648887453
host-a,INFO,25.014538535045
host-a,WARN,13.36913812160902
host-c,INFO,15.558368859975639
host-c,INFO,8.83349450572993
host-b,INFO,19.770128151941357
host-b,INFO,34.2466511413678
host-b,WARN,15.110788250598109
host-c,ERROR,28.7976122534384
host-b,INFO,26.793332861818726
host-a,INFO,34.74213187571068
host-a,WARN,101.86612519876799
host-b,INFO,5.4381545663759985
host-c,INFO,3.036205014931829
host-b,INFO,12.234184715939797
host-a,INFO,57.72648329979096
host-b,INFO,108.03582808650411
host-a,ERROR,5.396097526944716
host-c,WARN,131.90561792698577
host-a,INFO,51.339971760160616
host-b,INFO,44.61149005289917
host-c,ERROR,60.29098437302398
host-c,WARN,55.94984825402693
host-c,INFO,128.3506467167283
host-b,WARN,42.764615021682026
host-a,WARN,60.30953902273133
host-b,INFO,59.86969498614951
host-a,INFO,137.2603749520625
host-c,INFO,39.58629757927062
host-a,INFO,29.98926353005616
host-c,INFO,153.14545693551455
host-c,ERROR,5.467138768346599
host-c,INFO,75.73772453659404
host-c,INFO,26.74871668153362
host-b,ERROR,23.461484810099105
host-a,INFO,1.4541940840141463
host-b,INFO,62.47978066022267
host-c,INFO,0.7241998037215579
host-a,INFO,56.47409942442039
host-a,INFO,74.34136861981465
host-a,INFO,28.119067818444115
host-b,INFO,52.427353747493896
host-a,WARN,9.78120970902711
host-a,ERROR,36.60928535181318
host-a,INFO,9.237371374138299
host-a,INFO,46.728348188377375
host-c,ERROR,97.98163293452744
host-a,WARN,10.447812566977497
host-c,INFO,1.910105999501211
host-a,INFO,2.9601241989342717
host-a,WARN,59.977097755152684
host-b,INFO,46.90637136053377
host-b,INFO,2.0268912354703397
host-b,WARN,53.26726067311108
host-a,INFO,0.9248108479759358
host-c,INFO,16.1703228751929
host-b,INFO,22.185299318173705
host-b,INFO,24.687185737145356
host-a,INFO,3.6591949988224113
host-b,INFO,34.287481183089845
host-a,INFO,27.01481258694951
host-c,INFO,55.26721849301056
host-a,INFO,3.7644930471129663
host-c,WARN,26.01677158533098
host-c,INFO,22.18452154748548
host-a,INFO,67.46361671605399
host-a,INFO,23.91776285683527
host-c,INFO,11.69275909786386
host-b,INFO,28.441165871592915
host-a,INFO,193.62367320102865
host-a,WARN,5.272959070906564
host-a,INFO,54.798145913459365
host-c,ERROR,50.22717019104955
host-b,WARN,8.85278262711355
host-a,INFO,72.465247945186
host-a,WARN,66.41283868588287
host-b,INFO,6.8907751648950395
host-c,INFO,30.33871344136103
host-a,WARN,63.202343843162154
host-a,INFO,30.700539571771763
host-c,INFO,0.30993118756589755
host-a,INFO,18.304591412206634
host-c,ERROR,5.386894964231905
host-b,ERROR,35.28199702232865
host-b,WARN,33.207815894070926
host-c,INFO,5.122025487359699
host-c,INFO,25.344462250748013
host-c,INFO,11.891430569582827
host-b,INFO,48.04764559043277
host-b,INFO,46.728734721259784
host-a,INFO,24.54151807903911
host-c,INFO,8.659805237305056
host-c,INFO,46.48567798757151
host-a,INFO,16.066979490791965
host-a,INFO,51.95086185455345
host-b,ERROR,61.73200009810533
host-a,WARN,101.10214607624695
host-a,INFO,9.494368439610247
host-c,INFO,117.39731805987937
host-a,INFO,7.284146516071527
host-c,INFO,28.94982187046719
host-c,INFO,17.549786539318426
host-c,INFO,78.14405014277054
host-a,INFO,62.035327038413804
host-a,INFO,5.279111791955309
host-c,WARN,13.18907460058555
host-b,INFO,28.230662314206413
host-b,INFO,27.1345885366014
host-c,INFO,35.51100484010829
host-b,INFO,60.215802209481936
host-a,INFO,12.44803663336946
host-c,INFO,65.07562903242119
host-a,INFO,59.871289254675354
host-b,ERROR,30.341367479897265
host-b,INFO,92.74831387435042
host-a,INFO,54.593399413375224
